image_001.jpg,plank,64.4629,95.828606,-23.996122,58.943554,83.821434,-44.428013,60.03415,82.196655,-44.355576,61.09164,80.46928,-44.372578,58.1136,83.984276,-23.749014,58.552456,82.7464,-23.726961,59.126884,81.54726,-23.78563,73.86012,68.68886,-79.34858,70.01271,71.792854,14.311542,78.44315,94.26084,-33.501358,77.163055,95.750824,-6.4028363,131.64021,94.49781,-129.28906,151.78528,69.304726,89.9678,113.469635,199.36974,-116.077644,162.1695,155.19662,93.04321,41.407642,204.51492,-115.22801,87.30996,161.67346,105.24155,17.447165,212.18594,-156.57545,61.258984,162.45653,108.0893,17.415213,197.59576,-167.97646,61.03106,155.56909,109.74551,29.853395,193.85767,-123.11583,70.799126,153.25452,103.10666,322.14008,87.826164,-68.82024,320.6816,74.41542,69.336494,448.82364,122.016365,-15.365443,440.1285,108.3959,76.94681,573.2395,137.66512,-0.19157156,553.4447,128.10835,95.81518,596.69714,130.26727,-1.2513652,578.8532,122.4076,95.74991,572.8335,181.00914,-32.291313,553.21954,181.32062,74.17965
image_002.jpg,plank,827.4855,147.77724,-12.8034725,842.6605,129.93231,-10.03967,842.51373,127.23196,-10.051527,842.49524,124.75525,-10.145129,840.40106,131.13428,-49.971844,839.28815,128.37822,-50.065937,838.02014,125.58445,-50.127743,829.10345,105.69155,49.937183,823.19934,106.59691,-122.98164,806.4535,145.27861,16.624945,804.39343,144.96886,-33.58809,698.4832,111.79567,187.69305,718.3938,122.285194,-215.1918,683.7567,240.68501,231.8831,670.0247,276.44168,-156.8578,783.2225,256.83786,222.79869,783.63086,262.5969,-20.115229,818.2911,264.49768,227.02977,820.998,269.20508,-73.58455,821.9434,257.60522,219.45195,822.52405,244.16197,-98.30196,808.37634,252.748,213.22284,803.08813,242.14064,-31.670702,446.52667,140.33714,131.80276,454.42697,145.58524,-131.67424,259.63852,177.54495,162.2157,258.8513,176.50595,-71.32624,85.64602,184.91742,240.75269,57.67877,187.2872,-9.919795,50.06946,170.68921,247.93658,21.166422,174.04602,-10.281738,73.97934,262.32947,215.42033,39.725872,262.14005,-80.95537
image_003.jpg,plank,90.466934,117.32534,-10.681549,84.26454,107.987045,-29.219103,84.556915,106.26696,-29.176765,84.8271,104.412994,-29.190332,84.61397,108.57236,-5.366268,85.07414,107.65195,-5.391191,85.59404,106.76796,-5.499268,93.36319,92.45198,-72.2102,93.26408,96.361084,37.05521,101.30678,113.87087,-23.63429,101.62497,115.36613,8.011764,140.43246,101.10654,-126.01424,154.00507,101.9068,116.48318,145.22346,176.52032,-114.08135,167.18958,169.46129,141.91107,89.867966,181.17012,-74.2449,103.41549,178.26082,140.86333,68.67691,185.08664,-102.26082,79.40548,179.4097,142.70566,68.326584,176.85837,-104.409096,77.60307,176.72449,139.58063,78.238205,174.20142,-76.39331,87.11223,174.46571,135.18398,278.83362,131.1613,-75.410385,279.82614,129.83546,75.578316,375.76093,158.54776,-70.023,377.02347,148.11877,61.42261,483.15768,138.62654,-51.23479,476.84592,129.97937,98.98095,499.2385,124.10036,-49.101196,493.43814,116.078384,101.47622,504.1791,164.23584,-78.96294,497.72244,163.19438,76.15718
image_004.jpg,plank,209.51619,125.68263,-17.700882,211.82256,122.135826,-14.194616,211.62326,121.84197,-14.181352,211.44937,121.59801,-14.1929655,211.42442,121.640816,-24.18482,211.08768,120.86237,-24.1806,210.71559,120.089966,-24.179722,207.65868,118.96591,9.433903,206.8531,116.85293,-34.810883,204.6703,126.65014,-7.5409565,204.28606,125.91436,-20.394161,179.97647,120.43345,50.57795,185.18317,125.20138,-58.514664,181.59694,150.87204,56.67162,181.04205,160.21971,-51.52053,201.07097,153.6679,38.458008,204.36598,157.1645,-14.78443,208.78517,154.31783,38.10734,213.59683,157.3609,-25.15564,209.33919,151.75882,35.1247,212.90456,150.59422,-28.566595,206.38342,151.59317,35.53212,208.44667,149.70604,-15.941872,125.39497,120.61452,36.215115,127.901405,123.576294,-36.10526,82.1099,130.856,39.96227,83.19047,132.39545,-27.884386,42.763474,134.4732,58.246586,38.9436,135.28468,-11.119934,33.974476,131.93822,59.405243,30.140114,133.00705,-12.039428,41.925636,153.63966,49.14399,37.38728,152.6134,-33.781696
image_005.jpg,plank,530.17694,94.2632,-20.460505,537.9757,84.86123,-17.584482,537.56335,83.86215,-17.596725,537.2332,82.976555,-17.609076,537.1689,84.75825,-37.51309,536.54016,83.01246,-37.581398,535.8253,81.28712,-37.576145,526.1949,74.207726,15.085662,524.1347,72.248245,-69.008286,515.1698,94.77088,-4.6874194,514.4991,93.15323,-29.1216,443.97842,73.9866,88.06358,457.4481,88.82574,-117.5741,445.8999,156.08344,119.09708,438.33484,177.5375,-96.23744,496.27435,175.26762,111.82305,493.26117,179.04494,-21.913313,515.445,179.63426,106.784836,513.7954,182.93762,-46.862522,515.4171,175.80034,105.306206,513.1574,169.29944,-57.510963,507.25522,174.18767,107.13661,502.1643,167.19043,-27.570961,281.8633,91.98221,64.7026,285.09866,99.49993,-64.53892,165.02246,121.35936,73.08943,159.53394,127.17712,-29.851545,56.941162,128.72467,116.42648,40.10487,138.46799,12.06563,38.95268,119.96841,119.60912,20.183994,131.57698,13.239435,40.630302,165.84454,95.39676,27.486738,177.52281,-23.547445
image_006.jpg,plank,554.0869,96.97684,7.624937,566.5684,83.8033,9.927858,566.5579,81.715195,9.934437,566.6313,79.80191,9.850335,565.5879,84.81923,-19.967096,565.37616,82.77537,-20.083456,565.06946,80.73406,-20.21438,560.59186,64.23109,53.699043,558.4263,65.28894,-78.52744,540.8628,93.610245,29.298988,540.1493,93.83233,-9.50328,470.9563,66.61818,152.48889,495.35574,73.99736,-153.91028,475.83026,168.00105,172.56848,488.79498,192.91339,-130.06107,552.96625,174.14201,137.95886,567.5964,182.42717,-35.72582,578.0388,180.35242,133.88783,593.847,188.31891,-78.45864,580.88666,172.98216,128.9788,592.5982,170.0924,-97.936615,571.939,168.77136,129.62425,578.5556,167.41953,-45.24478,300.9042,85.224594,97.54954,308.68732,88.844055,-97.432884,169.35806,121.750145,114.6454,169.6629,115.605446,-61.74251,44.58759,126.895226,167.50034,26.277922,130.78865,-16.026445,18.825722,117.0883,172.1718,0.77280843,123.04581,-16.81753,37.55677,185.24886,146.90085,14.710773,184.7702,-70.98946
image_007.jpg,plank,578.5088,84.78798,7.8146615,586.93646,75.24894,14.69279,587.0884,74.0026,14.673867,587.3235,72.90411,14.551949,585.4386,75.2712,-6.9816346,584.8074,73.56693,-7.008394,584.0831,71.92005,-7.090576,579.2274,62.060253,48.85757,574.2502,61.577366,-41.299706,565.5303,83.575516,23.999895,564.10986,82.36555,-2.1071093,502.98596,60.72053,116.33161,517.6374,68.23826,-118.466324,499.18063,133.16539,147.18001,542.4104,160.3527,-164.533,556.4509,163.83788,109.16571,631.0009,178.90384,-170.64693,576.14874,170.0253,103.98482,655.5067,188.17415,-214.20638,578.65314,171.78123,86.05973,657.40216,173.78806,-218.81279,571.51215,169.4552,96.70103,646.46375,169.55734,-176.12402,339.75385,85.66059,70.73938,337.0177,88.82843,-70.58122,194.01685,99.44825,61.47344,187.53204,118.81947,-49.92641,74.864975,117.72743,93.35514,53.463028,135.00847,-18.394054,55.114937,113.10583,94.27178,31.56878,128.52382,-20.197947,56.931503,151.9205,50.325424,36.16736,172.35312,-76.86887
image_008.jpg,plank,69.83516,99.95786,-170.79042,68.02688,86.77118,-186.59206,70.67174,85.08176,-186.54536,73.32294,83.37001,-186.608,63.446922,87.506836,-168.36829,62.37045,87.02729,-168.32149,61.405087,86.573944,-168.38774,89.56598,72.158356,-207.52669,72.52165,75.819756,-123.02703,86.743286,98.32565,-174.17674,81.214325,101.486786,-149.53734,164.23987,86.289,-202.60843,115.76343,73.16589,-73.903885,184.58072,173.14018,-184.90465,118.5142,155.47926,-51.379612,105.56098,190.82605,-180.9329,65.1327,184.74315,-117.09044,85.766884,198.70474,-214.51018,44.96056,185.14034,-134.13481,76.27797,181.14871,-211.8944,44.676598,183.31003,-145.65787,82.387085,176.86087,-182.82564,55.471825,183.7793,-125.859505,293.24094,100.12209,-51.310825,268.78873,94.52013,52.14419,376.0912,116.91982,56.485744,340.8359,110.79275,135.03075,443.91138,113.80031,182.36113,399.53516,110.39376,255.80109,459.15707,106.99796,194.10461,412.52124,104.49673,269.34225,446.39545,137.31201,177.25713,404.1062,134.07959,268.09406
image_009.jpg,plank,41.672054,76.06603,-53.679817,32.837685,70.28319,-68.10848,32.443985,68.513794,-68.18274,32.034138,66.68265,-68.20395,33.507908,71.891884,-53.281723,33.582478,71.624855,-53.275875,33.704887,71.397484,-53.31775,36.039257,55.026356,-93.5656,37.064293,61.484592,-23.868706,50.691483,68.6882,-59.819,51.326736,71.68938,-39.42835,89.39516,39.096115,-120.67709,92.55931,47.122593,30.78183,152.01881,80.03848,-126.27544,148.1727,68.07759,68.59194,130.43263,132.73341,-104.496124,132.68164,111.19685,50.890816,124.97994,148.27347,-119.10042,125.57712,119.734985,50.665134,111.909615,144.73773,-117.25807,117.965454,125.88892,38.262608,114.472595,138.70348,-104.22621,121.00125,122.30362,43.036964,228.33127,35.539867,-52.002922,220.86742,41.601547,52.28207,328.84558,63.851,-11.524829,310.76495,55.348907,77.61114,421.17004,68.88,17.293064,394.92188,62.474224,103.04651,438.2296,59.514263,16.972195,411.9448,54.035297,103.742325,431.68045,107.871735,-24.937225,406.64206,99.82913,80.830055
image_010.jpg,plank,52.703987,87.79373,-67.27918,44.85936,75.85653,-85.92456,45.579987,73.74501,-85.90495,46.333004,71.54538,-85.89331,43.735023,76.858925,-64.1186,43.485405,75.91301,-64.09597,43.367302,75.02124,-64.135704,57.37284,56.964237,-122.42814,52.37344,61.99077,-24.202562,67.76256,82.01084,-77.23509,65.7198,84.90959,-48.935013,122.03128,63.459846,-164.47345,126.38955,56.53005,40.949394,131.57178,145.96324,-157.09583,142.52313,128.96025,65.2721,84.438225,161.00009,-99.857506,107.2132,170.5417,45.513203,67.405334,169.81702,-121.94445,91.941055,178.02356,39.622524,65.22869,158.98546,-123.31012,91.367294,174.48795,30.928217,73.3058,154.47844,-101.17494,98.12707,170.2118,37.17239,287.77496,68.750084,-61.182156,284.38397,67.631615,61.843536,393.21695,102.567955,14.741999,383.30807,92.85794,111.69807,488.43155,110.25168,122.48969,465.39822,101.71412,198.1982,508.39664,102.62866,131.22195,482.15704,95.26472,205.44856,498.33743,143.762,97.50854,479.19788,137.27945,178.84633
image_011.jpg,plank,571.05786,79.430016,-36.21551,576.20197,68.42952,-33.89869,575.7529,67.2319,-33.86344,575.35547,66.17593,-33.852383,574.36646,68.68924,-55.91626,572.99963,67.076256,-55.969414,571.56396,65.47137,-55.954987,561.8179,55.985348,3.7249184,556.6567,55.0762,-91.45308,555.7613,79.526924,-18.783628,554.12555,78.64222,-46.484783,484.32285,59.19936,69.43005,489.81302,72.46957,-134.44768,488.3748,131.6303,74.223595,477.50363,156.48523,-131.17043,559.3012,150.59215,48.706215,557.9653,167.84827,-129.35449,584.32855,152.23058,43.775955,584.00525,176.12982,-170.5539,586.5809,151.17767,38.554768,588.27655,157.7958,-177.32172,576.15204,151.07454,41.426075,576.29694,154.68143,-136.2992,337.2194,78.836494,62.4086,335.06277,85.937675,-62.19024,230.13579,122.283516,76.54402,203.11009,121.42091,-56.125458,117.80876,135.5393,126.410095,78.60134,139.14398,-37.272026,96.14842,129.49867,132.14764,56.472054,136.74268,-38.151287,106.00759,178.06715,121.28928,64.131485,171.06552,-81.35345
image_012.jpg,plank,348.8625,453.9832,-47.32849,345.45535,440.51428,-79.83956,346.94766,439.20453,-79.83056,348.39127,437.74576,-79.977295,344.9954,438.7985,-40.112144,346.22192,436.75992,-40.134644,347.6341,434.7456,-40.28446,364.61227,425.87787,-145.33174,362.68243,423.15594,31.3701,365.69302,455.6377,-65.83147,365.20905,454.34576,-14.702704,435.70447,450.03607,-225.03545,452.99057,433.16406,164.49193,431.00345,550.2285,-236.07246,452.1648,533.7394,164.78995,352.7081,553.78516,-218.49817,367.89618,544.747,110.82407,327.64572,557.38965,-285.47708,338.98566,546.2551,107.36868,327.68896,545.354,-288.51135,339.27417,537.4696,93.04572,341.27197,542.62524,-224.36674,349.8504,535.24524,98.33204,636.32465,445.6861,-124.83822,635.5446,436.23846,125.38205,769.8876,493.6163,-58.60276,763.91974,488.0941,143.48586,911.25055,512.0147,-3.7751894,890.5114,512.1587,212.97386,940.3111,505.928,-4.7017674,919.2128,506.77597,217.60858,901.71967,568.34564,-79.86913,883.7028,576.9366,170.6211
